2.000000000000000000e+00 2.000000000000000000e+00 1.011875000000000000e+02 1.767500000000000000e+02 6.481250000000000000e+01 5.431250000000000000e+01 2.395000000000000000e+03 4.000000000000000000e+00 1.080000000000000000e+02 3.500000000000000000e+00 2.800781250000000000e+00 8.796875000000000000e+00 1.010000000000000000e+02 5.800000000000000000e+03 2.300000000000000000e+01 2.900000000000000000e+01 1.643200000000000000e+04 2.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 1.011875000000000000e+02 1.767500000000000000e+02 6.481250000000000000e+01 5.431250000000000000e+01 2.395000000000000000e+03 4.000000000000000000e+00 1.080000000000000000e+02 3.500000000000000000e+00 2.800781250000000000e+00 8.796875000000000000e+00 1.010000000000000000e+02 5.800000000000000000e+03 2.300000000000000000e+01 2.900000000000000000e+01 1.692800000000000000e+04 2.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00 1.011875000000000000e+02 1.767500000000000000e+02 6.481250000000000000e+01 5.431250000000000000e+01 2.710000000000000000e+03 6.000000000000000000e+00 1.640000000000000000e+02 3.310546875000000000e+00 3.189453125000000000e+00 9.000000000000000000e+00 1.210000000000000000e+02 4.250000000000000000e+03 2.100000000000000000e+01 2.800000000000000000e+01 2.097600000000000000e+04 2.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 1.011875000000000000e+02 1.767500000000000000e+02 6.481250000000000000e+01 5.431250000000000000e+01 2.765000000000000000e+03 6.000000000000000000e+00 1.640000000000000000e+02 3.310546875000000000e+00 3.189453125000000000e+00 9.000000000000000000e+00 1.210000000000000000e+02 4.250000000000000000e+03 2.100000000000000000e+01 2.800000000000000000e+01 2.110400000000000000e+04 2.000000000000000000e+00
1.000000000000000000e+00 4.000000000000000000e+00 1.035000000000000000e+02 1.890000000000000000e+02 6.687500000000000000e+01 5.568750000000000000e+01 3.055000000000000000e+03 6.000000000000000000e+00 1.640000000000000000e+02 3.310546875000000000e+00 3.189453125000000000e+00 9.000000000000000000e+00 1.210000000000000000e+02 4.250000000000000000e+03 2.000000000000000000e+01 2.500000000000000000e+01 2.456000000000000000e+04 3.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 1.035000000000000000e+02 1.890000000000000000e+02 6.687500000000000000e+01 5.568750000000000000e+01 3.230000000000000000e+03 6.000000000000000000e+00 2.090000000000000000e+02 3.619140625000000000e+00 3.390625000000000000e+00 8.000000000000000000e+00 1.820000000000000000e+02 5.400000000000000000e+03 1.600000000000000000e+01 2.200000000000000000e+01 3.075200000000000000e+04 3.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00 1.035000000000000000e+02 1.937500000000000000e+02 6.787500000000000000e+01 5.368750000000000000e+01 3.380000000000000000e+03 6.000000000000000000e+00 2.090000000000000000e+02 3.619140625000000000e+00 3.390625000000000000e+00 8.000000000000000000e+00 1.820000000000000000e+02 5.400000000000000000e+03 1.600000000000000000e+01 2.200000000000000000e+01 4.131200000000000000e+04 3.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 1.100000000000000000e+02 1.970000000000000000e+02 7.087500000000000000e+01 5.631250000000000000e+01 3.505000000000000000e+03 6.000000000000000000e+00 2.090000000000000000e+02 3.619140625000000000e+00 3.390625000000000000e+00 8.000000000000000000e+00 1.820000000000000000e+02 5.400000000000000000e+03 1.500000000000000000e+01 2.000000000000000000e+01 3.686400000000000000e+04 4.000000000000000000e+00
2.000000000000000000e+00 2.000000000000000000e+00 8.837500000000000000e+01 1.411250000000000000e+02 6.031250000000000000e+01 5.318750000000000000e+01 1.488000000000000000e+03 3.000000000000000000e+00 6.100000000000000000e+01 2.910156250000000000e+00 3.029296875000000000e+00 9.500000000000000000e+00 4.800000000000000000e+01 5.100000000000000000e+03 4.700000000000000000e+01 5.300000000000000000e+01 5.152000000000000000e+03 0.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.450000000000000000e+01 1.558750000000000000e+02 6.359375000000000000e+01 5.200000000000000000e+01 1.874000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 3.029296875000000000e+00 3.109375000000000000e+00 9.601562500000000000e+00 7.000000000000000000e+01 5.400000000000000000e+03 3.800000000000000000e+01 4.300000000000000000e+01 6.296000000000000000e+03 1.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.450000000000000000e+01 1.587500000000000000e+02 6.359375000000000000e+01 5.200000000000000000e+01 1.909000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 3.029296875000000000e+00 3.109375000000000000e+00 9.601562500000000000e+00 7.000000000000000000e+01 5.400000000000000000e+03 3.800000000000000000e+01 4.300000000000000000e+01 6.576000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.368750000000000000e+01 1.572500000000000000e+02 6.381250000000000000e+01 5.081250000000000000e+01 1.876000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 2.970703125000000000e+00 3.230468750000000000e+00 9.406250000000000000e+00 6.800000000000000000e+01 5.500000000000000000e+03 3.700000000000000000e+01 4.100000000000000000e+01 5.572000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.368750000000000000e+01 1.572500000000000000e+02 6.381250000000000000e+01 5.081250000000000000e+01 1.876000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 2.970703125000000000e+00 3.230468750000000000e+00 9.398437500000000000e+00 6.800000000000000000e+01 5.500000000000000000e+03 3.100000000000000000e+01 3.800000000000000000e+01 6.376000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.368750000000000000e+01 1.572500000000000000e+02 6.381250000000000000e+01 5.081250000000000000e+01 2.128000000000000000e+03 4.000000000000000000e+00 9.800000000000000000e+01 3.029296875000000000e+00 3.390625000000000000e+00 7.601562500000000000e+00 1.020000000000000000e+02 5.500000000000000000e+03 2.400000000000000000e+01 3.000000000000000000e+01 7.956000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 4.000000000000000000e+00 9.368750000000000000e+01 1.572500000000000000e+02 6.381250000000000000e+01 5.059375000000000000e+01 1.967000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 2.970703125000000000e+00 3.230468750000000000e+00 9.398437500000000000e+00 6.800000000000000000e+01 5.500000000000000000e+03 3.100000000000000000e+01 3.800000000000000000e+01 6.228000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 4.000000000000000000e+00 9.368750000000000000e+01 1.572500000000000000e+02 6.381250000000000000e+01 5.059375000000000000e+01 1.989000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 2.970703125000000000e+00 3.230468750000000000e+00 9.398437500000000000e+00 6.800000000000000000e+01 5.500000000000000000e+03 3.100000000000000000e+01 3.800000000000000000e+01 6.692000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 4.000000000000000000e+00 9.368750000000000000e+01 1.572500000000000000e+02 6.381250000000000000e+01 5.059375000000000000e+01 1.989000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 2.970703125000000000e+00 3.230468750000000000e+00 9.398437500000000000e+00 6.800000000000000000e+01 5.500000000000000000e+03 3.100000000000000000e+01 3.800000000000000000e+01 7.608000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.368750000000000000e+01 1.572500000000000000e+02 6.381250000000000000e+01 5.059375000000000000e+01 2.191000000000000000e+03 4.000000000000000000e+00 9.800000000000000000e+01 3.029296875000000000e+00 3.390625000000000000e+00 7.601562500000000000e+00 1.020000000000000000e+02 5.500000000000000000e+03 2.400000000000000000e+01 3.000000000000000000e+01 8.560000000000000000e+03 1.000000000000000000e+00
-1.000000000000000000e+00 4.000000000000000000e+00 1.033125000000000000e+02 1.746250000000000000e+02 6.462500000000000000e+01 5.981250000000000000e+01 2.535000000000000000e+03 4.000000000000000000e+00 1.220000000000000000e+02 3.339843750000000000e+00 3.460937500000000000e+00 8.500000000000000000e+00 8.800000000000000000e+01 5.000000000000000000e+03 2.400000000000000000e+01 3.000000000000000000e+01 8.920000000000000000e+03 2.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 9.587500000000000000e+01 1.732500000000000000e+02 6.631250000000000000e+01 5.018750000000000000e+01 2.811000000000000000e+03 4.000000000000000000e+00 1.560000000000000000e+02 3.599609375000000000e+00 3.900390625000000000e+00 7.000000000000000000e+00 1.450000000000000000e+02 5.000000000000000000e+03 1.900000000000000000e+01 2.400000000000000000e+01 1.296000000000000000e+04 2.000000000000000000e+00
2.000000000000000000e+00 2.000000000000000000e+00 8.662500000000000000e+01 1.446250000000000000e+02 6.390625000000000000e+01 5.081250000000000000e+01 1.713000000000000000e+03 4.000000000000000000e+00 9.200000000000000000e+01 2.910156250000000000e+00 3.410156250000000000e+00 9.601562500000000000e+00 5.800000000000000000e+01 4.800000000000000000e+03 4.900000000000000000e+01 5.400000000000000000e+01 6.480000000000000000e+03 0.000000000000000000e+00
2.000000000000000000e+00 2.000000000000000000e+00 8.662500000000000000e+01 1.446250000000000000e+02 6.390625000000000000e+01 5.081250000000000000e+01 1.819000000000000000e+03 4.000000000000000000e+00 9.200000000000000000e+01 2.910156250000000000e+00 3.410156250000000000e+00 9.203125000000000000e+00 7.600000000000000000e+01 6.000000000000000000e+03 3.100000000000000000e+01 3.800000000000000000e+01 6.856000000000000000e+03 0.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.368750000000000000e+01 1.500000000000000000e+02 6.400000000000000000e+01 5.259375000000000000e+01 1.837000000000000000e+03 4.000000000000000000e+00 7.900000000000000000e+01 2.910156250000000000e+00 3.070312500000000000e+00 1.010156250000000000e+01 6.000000000000000000e+01 5.500000000000000000e+03 3.800000000000000000e+01 4.200000000000000000e+01 5.400000000000000000e+03 0.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.368750000000000000e+01 1.500000000000000000e+02 6.400000000000000000e+01 5.259375000000000000e+01 1.940000000000000000e+03 4.000000000000000000e+00 9.200000000000000000e+01 2.910156250000000000e+00 3.410156250000000000e+00 9.203125000000000000e+00 7.600000000000000000e+01 6.000000000000000000e+03 3.000000000000000000e+01 3.400000000000000000e+01 6.528000000000000000e+03 0.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.368750000000000000e+01 1.500000000000000000e+02 6.400000000000000000e+01 5.259375000000000000e+01 1.956000000000000000e+03 4.000000000000000000e+00 9.200000000000000000e+01 2.910156250000000000e+00 3.410156250000000000e+00 9.203125000000000000e+00 7.600000000000000000e+01 6.000000000000000000e+03 3.000000000000000000e+01 3.400000000000000000e+01 7.128000000000000000e+03 0.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.650000000000000000e+01 1.633750000000000000e+02 6.400000000000000000e+01 5.450000000000000000e+01 2.010000000000000000e+03 4.000000000000000000e+00 9.200000000000000000e+01 2.910156250000000000e+00 3.410156250000000000e+00 9.203125000000000000e+00 7.600000000000000000e+01 6.000000000000000000e+03 3.000000000000000000e+01 3.400000000000000000e+01 7.296000000000000000e+03 1.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.650000000000000000e+01 1.571250000000000000e+02 6.390625000000000000e+01 5.831250000000000000e+01 2.024000000000000000e+03 4.000000000000000000e+00 9.200000000000000000e+01 2.919921875000000000e+00 3.410156250000000000e+00 9.203125000000000000e+00 7.600000000000000000e+01 6.000000000000000000e+03 3.000000000000000000e+01 3.400000000000000000e+01 7.296000000000000000e+03 1.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00 9.650000000000000000e+01 1.675000000000000000e+02 6.518750000000000000e+01 5.331250000000000000e+01 2.236000000000000000e+03 4.000000000000000000e+00 1.100000000000000000e+02 3.150390625000000000e+00 3.580078125000000000e+00 9.000000000000000000e+00 8.600000000000000000e+01 5.800000000000000000e+03 2.700000000000000000e+01 3.300000000000000000e+01 7.896000000000000000e+03 1.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00 9.650000000000000000e+01 1.675000000000000000e+02 6.518750000000000000e+01 5.331250000000000000e+01 2.289000000000000000e+03 4.000000000000000000e+00 1.100000000000000000e+02 3.150390625000000000e+00 3.580078125000000000e+00 9.000000000000000000e+00 8.600000000000000000e+01 5.800000000000000000e+03 2.700000000000000000e+01 3.300000000000000000e+01 9.096000000000000000e+03 1.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.650000000000000000e+01 1.753750000000000000e+02 6.518750000000000000e+01 5.409375000000000000e+01 2.304000000000000000e+03 4.000000000000000000e+00 1.100000000000000000e+02 3.150390625000000000e+00 3.580078125000000000e+00 9.000000000000000000e+00 8.600000000000000000e+01 5.800000000000000000e+03 2.700000000000000000e+01 3.300000000000000000e+01 8.848000000000000000e+03 2.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.650000000000000000e+01 1.753750000000000000e+02 6.250000000000000000e+01 5.409375000000000000e+01 2.372000000000000000e+03 4.000000000000000000e+00 1.100000000000000000e+02 3.150390625000000000e+00 3.580078125000000000e+00 9.000000000000000000e+00 8.600000000000000000e+01 5.800000000000000000e+03 2.700000000000000000e+01 3.300000000000000000e+01 1.029600000000000000e+04 2.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.650000000000000000e+01 1.753750000000000000e+02 6.518750000000000000e+01 5.409375000000000000e+01 2.465000000000000000e+03 4.000000000000000000e+00 1.100000000000000000e+02 3.150390625000000000e+00 3.580078125000000000e+00 9.000000000000000000e+00 1.010000000000000000e+02 5.800000000000000000e+03 2.400000000000000000e+01 2.800000000000000000e+01 1.294400000000000000e+04 2.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.650000000000000000e+01 1.691250000000000000e+02 6.600000000000000000e+01 5.100000000000000000e+01 2.293000000000000000e+03 4.000000000000000000e+00 1.100000000000000000e+02 3.150390625000000000e+00 3.580078125000000000e+00 9.101562500000000000e+00 1.000000000000000000e+02 5.500000000000000000e+03 2.500000000000000000e+01 3.100000000000000000e+01 1.034400000000000000e+04 2.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.431250000000000000e+01 1.707500000000000000e+02 6.181250000000000000e+01 5.350000000000000000e+01 2.337000000000000000e+03 4.000000000000000000e+00 1.110000000000000000e+02 3.310546875000000000e+00 3.230468750000000000e+00 8.500000000000000000e+00 7.800000000000000000e+01 4.800000000000000000e+03 2.400000000000000000e+01 2.900000000000000000e+01 6.784000000000000000e+03 2.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.450000000000000000e+01 1.558750000000000000e+02 6.359375000000000000e+01 5.200000000000000000e+01 1.874000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 3.029296875000000000e+00 3.109375000000000000e+00 9.601562500000000000e+00 7.000000000000000000e+01 5.400000000000000000e+03 3.800000000000000000e+01 4.300000000000000000e+01 8.920000000000000000e+03 1.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.450000000000000000e+01 1.558750000000000000e+02 6.359375000000000000e+01 5.200000000000000000e+01 1.909000000000000000e+03 4.000000000000000000e+00 9.000000000000000000e+01 3.029296875000000000e+00 3.109375000000000000e+00 9.601562500000000000e+00 7.000000000000000000e+01 5.400000000000000000e+03 3.800000000000000000e+01 4.300000000000000000e+01 8.920000000000000000e+03 1.000000000000000000e+00
2.000000000000000000e+00 2.000000000000000000e+00 9.600000000000000000e+01 1.726250000000000000e+02 6.518750000000000000e+01 5.140625000000000000e+01 2.734000000000000000e+03 4.000000000000000000e+00 1.190000000000000000e+02 3.429687500000000000e+00 3.230468750000000000e+00 9.203125000000000000e+00 9.000000000000000000e+01 5.000000000000000000e+03 2.400000000000000000e+01 2.900000000000000000e+01 1.104800000000000000e+04 2.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 1.130000000000000000e+02 1.996250000000000000e+02 6.962500000000000000e+01 5.281250000000000000e+01 4.066000000000000000e+03 6.000000000000000000e+00 2.580000000000000000e+02 3.630859375000000000e+00 4.171875000000000000e+00 8.101562500000000000e+00 1.760000000000000000e+02 4.750000000000000000e+03 1.500000000000000000e+01 1.900000000000000000e+01 3.225600000000000000e+04 4.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 1.130000000000000000e+02 1.996250000000000000e+02 6.962500000000000000e+01 5.281250000000000000e+01 4.066000000000000000e+03 6.000000000000000000e+00 2.580000000000000000e+02 3.630859375000000000e+00 4.171875000000000000e+00 8.101562500000000000e+00 1.760000000000000000e+02 4.750000000000000000e+03 1.500000000000000000e+01 1.900000000000000000e+01 3.555200000000000000e+04 4.000000000000000000e+00
0.000000000000000000e+00 2.000000000000000000e+00 1.020000000000000000e+02 1.917500000000000000e+02 7.062500000000000000e+01 4.781250000000000000e+01 3.950000000000000000e+03 1.200000000000000000e+01 3.260000000000000000e+02 3.539062500000000000e+00 2.759765625000000000e+00 1.150000000000000000e+01 2.620000000000000000e+02 5.000000000000000000e+03 1.300000000000000000e+01 1.700000000000000000e+01 3.600000000000000000e+04 3.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.312500000000000000e+01 1.591250000000000000e+02 6.418750000000000000e+01 5.409375000000000000e+01 1.890000000000000000e+03 4.000000000000000000e+00 9.100000000000000000e+01 3.029296875000000000e+00 3.150390625000000000e+00 9.000000000000000000e+00 6.800000000000000000e+01 5.000000000000000000e+03 3.000000000000000000e+01 3.100000000000000000e+01 5.196000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.312500000000000000e+01 1.591250000000000000e+02 6.418750000000000000e+01 5.409375000000000000e+01 1.900000000000000000e+03 4.000000000000000000e+00 9.100000000000000000e+01 3.029296875000000000e+00 3.150390625000000000e+00 9.000000000000000000e+00 6.800000000000000000e+01 5.000000000000000000e+03 3.100000000000000000e+01 3.800000000000000000e+01 6.096000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.312500000000000000e+01 1.591250000000000000e+02 6.418750000000000000e+01 5.409375000000000000e+01 1.905000000000000000e+03 4.000000000000000000e+00 9.100000000000000000e+01 3.029296875000000000e+00 3.150390625000000000e+00 9.000000000000000000e+00 6.800000000000000000e+01 5.000000000000000000e+03 3.100000000000000000e+01 3.800000000000000000e+01 6.796000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 4.000000000000000000e+00 9.312500000000000000e+01 1.667500000000000000e+02 6.418750000000000000e+01 5.409375000000000000e+01 1.945000000000000000e+03 4.000000000000000000e+00 9.100000000000000000e+01 3.029296875000000000e+00 3.150390625000000000e+00 9.000000000000000000e+00 6.800000000000000000e+01 5.000000000000000000e+03 3.100000000000000000e+01 3.800000000000000000e+01 6.696000000000000000e+03 1.000000000000000000e+00
1.000000000000000000e+00 4.000000000000000000e+00 9.312500000000000000e+01 1.667500000000000000e+02 6.418750000000000000e+01 5.409375000000000000e+01 1.950000000000000000e+03 4.000000000000000000e+00 9.100000000000000000e+01 3.080078125000000000e+00 3.150390625000000000e+00 9.000000000000000000e+00 6.800000000000000000e+01 5.000000000000000000e+03 3.100000000000000000e+01 3.800000000000000000e+01 7.396000000000000000e+03 1.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 9.531250000000000000e+01 1.690000000000000000e+02 6.568750000000000000e+01 4.959375000000000000e+01 2.380000000000000000e+03 2.000000000000000000e+00 7.000000000000000000e+01 3.330078125000000000e+00 3.255859375000000000e+00 9.398437500000000000e+00 1.010000000000000000e+02 6.000000000000000000e+03 1.700000000000000000e+01 2.300000000000000000e+01 1.094400000000000000e+04 2.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 9.531250000000000000e+01 1.690000000000000000e+02 6.568750000000000000e+01 4.959375000000000000e+01 2.380000000000000000e+03 2.000000000000000000e+00 7.000000000000000000e+01 3.330078125000000000e+00 3.255859375000000000e+00 9.398437500000000000e+00 1.010000000000000000e+02 6.000000000000000000e+03 1.700000000000000000e+01 2.300000000000000000e+01 1.184800000000000000e+04 2.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 9.531250000000000000e+01 1.690000000000000000e+02 6.568750000000000000e+01 4.959375000000000000e+01 2.385000000000000000e+03 2.000000000000000000e+00 7.000000000000000000e+01 3.330078125000000000e+00 3.255859375000000000e+00 9.398437500000000000e+00 1.010000000000000000e+02 6.000000000000000000e+03 1.700000000000000000e+01 2.300000000000000000e+01 1.364800000000000000e+04 2.000000000000000000e+00
3.000000000000000000e+00 2.000000000000000000e+00 9.531250000000000000e+01 1.690000000000000000e+02 6.568750000000000000e+01 4.959375000000000000e+01 2.500000000000000000e+03 2.000000000000000000e+00 8.000000000000000000e+01 3.330078125000000000e+00 3.255859375000000000e+00 9.398437500000000000e+00 1.350000000000000000e+02 6.000000000000000000e+03 1.600000000000000000e+01 2.300000000000000000e+01 1.564800000000000000e+04 2.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.881250000000000000e+01 1.777500000000000000e+02 6.650000000000000000e+01 5.368750000000000000e+01 2.385000000000000000e+03 4.000000000000000000e+00 1.220000000000000000e+02 3.390625000000000000e+00 3.390625000000000000e+00 8.601562500000000000e+00 8.400000000000000000e+01 4.800000000000000000e+03 2.600000000000000000e+01 3.200000000000000000e+01 8.848000000000000000e+03 2.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.881250000000000000e+01 1.777500000000000000e+02 6.650000000000000000e+01 5.550000000000000000e+01 2.410000000000000000e+03 4.000000000000000000e+00 1.220000000000000000e+02 3.390625000000000000e+00 3.390625000000000000e+00 8.601562500000000000e+00 8.400000000000000000e+01 4.800000000000000000e+03 2.600000000000000000e+01 3.200000000000000000e+01 8.496000000000000000e+03 2.000000000000000000e+00
1.000000000000000000e+00 2.000000000000000000e+00 9.881250000000000000e+01 1.777500000000000000e+02 6.650000000000000000e+01 5.368750000000000000e+01 2.385000000000000000e+03 4.000000000000000000e+00 1.220000000000000000e+02 3.390625000000000000e+00 3.390625000000000000e+00 8.601562500000000000e+00 8.400000000000000000e+01 4.800000000000000000e+03 2.600000000000000000e+01 3.200000000000000000e+01 1.059200000000000000e+04 2.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.881250000000000000e+01 1.777500000000000000e+02 6.650000000000000000e+01 5.550000000000000000e+01 2.410000000000000000e+03 4.000000000000000000e+00 1.220000000000000000e+02 3.390625000000000000e+00 3.390625000000000000e+00 8.601562500000000000e+00 8.400000000000000000e+01 4.800000000000000000e+03 2.600000000000000000e+01 3.200000000000000000e+01 1.024800000000000000e+04 2.000000000000000000e+00
0.000000000000000000e+00 4.000000000000000000e+00 9.881250000000000000e+01 1.777500000000000000e+02 6.650000000000000000e+01 5.550000000000000000e+01 2.443000000000000000e+03 4.000000000000000000e+00 1.220000000000000000e+02 3.390625000000000000e+00 3.390625000000000000e+00 2.270312500000000000e+01 6.400000000000000000e+01 4.650000000000000000e+03 3.600000000000000000e+01 4.200000000000000000e+01 1.079200000000000000e+04 2.000000000000000000e+00
